Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,11,95,94,False,2022-11-13 20:02:55+00:00,/app/media/2022/11/13/caja-11-17-02-55..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:02:55.238835+00:00,2022-11-13 23:08:47.032415+00:00,1,2022-11-13 20:03:08.762000+00:00,2022-11-13 20:02:56.961067+00:00,125097030,
,5,95,57,True,2022-11-13 20:26:03+00:00,/app/media/2022/11/13/caja-5-17-26-03..jpg,False,0,,,sco,2022-11-13 20:26:03.871277+00:00,,1,2022-11-13 20:26:17.432000+00:00,2022-11-13 20:26:05.598557+00:00,,
,6,95,51,False,2022-11-13 20:27:07+00:00,/app/media/2022/11/13/caja-6-17-27-07..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:27:07.810954+00:00,2022-11-13 23:27:21.688967+00:00,1,2022-11-13 20:27:21.406000+00:00,2022-11-13 20:27:08.087482+00:00,125097030,
,7,95,44,False,2022-11-13 20:30:10+00:00,/app/media/2022/11/13/caja-7-17-30-10..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:30:10.901857+00:00,2022-11-13 23:30:17.030717+00:00,1,2022-11-13 20:30:24.522000+00:00,2022-11-13 20:30:12.723309+00:00,125097030,
,4,95,78,False,2022-11-13 20:33:59+00:00,/app/media/2022/11/13/caja-4-17-33-59..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:33:59.886267+00:00,2022-11-14 00:54:56.751743+00:00,1,2022-11-13 20:34:13.480000+00:00,2022-11-13 20:34:01.520290+00:00,125097030,
,9,95,76,False,2022-11-13 20:35:07+00:00,/app/media/2022/11/13/caja-9-17-35-07..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:35:07.669570+00:00,2022-11-13 23:37:11.211524+00:00,1,2022-11-13 20:35:21.252000+00:00,2022-11-13 20:35:08.114642+00:00,125097030,
,5,95,58,False,2022-11-13 20:35:30+00:00,/app/media/2022/11/13/caja-5-17-35-30..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:35:30.618798+00:00,2022-11-13 23:35:47.730393+00:00,1,2022-11-13 20:35:44.198000+00:00,2022-11-13 20:35:30.806274+00:00,125097030,
,0,95,0,False,2022-11-13 20:38:33+00:00,/app/media/2022/11/13/caja-0-17-38-33..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 20:38:33.407274+00:00,2022-11-13 23:39:57.627481+00:00,1,2022-11-13 20:38:47.025000+00:00,2022-11-13 20:38:35.086668+00:00,125097030,
,9,95,77,False,2022-11-13 20:38:37+00:00,/app/media/2022/11/13/caja-9-17-38-37..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-13 20:38:37.489741+00:00,2022-11-13 23:39:27.807674+00:00,1,2022-11-13 20:38:51.078000+00:00,2022-11-13 20:38:37.631140+00:00,125097030,
,0,95,0,False,2022-11-13 20:38:42+00:00,/app/media/2022/11/13/caja-0-17-38-42..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-13 20:38:42.445408+00:00,2022-11-13 23:39:08.771103+00:00,1,2022-11-13 20:38:55.994000+00:00,2022-11-13 20:38:42.580026+00:00,125097030,
