Zona,Caja,Sucursal,ID Cámara,¿Alarma?,Fecha y Hora,Imagen,¿Gestionada?,Merma,Motivo Descarte,Recuperación,Tipo de Alerta,Hora Despliegue Alerta,Hora Gestión Alerta,Folio,Fecha Hora Cliente Acuse Recibo,Fecha Hora Servidor Acuse Recibo,Usuario,Detenido
,8,3,104,False,2022-11-14 19:51:28+00:00,/app/media/2022/11/14/caja-8-16-51-28..jpg,True,0,Error de Reconocimiento,,sco,2022-11-14 19:51:29.061786+00:00,2022-11-14 22:51:36.855093+00:00,1,2022-11-14 19:51:54.132000+00:00,2022-11-14 19:51:29.149066+00:00,166477921,
,0,3,0,False,2022-11-14 19:54:11+00:00,/app/media/2022/11/14/caja-0-16-54-11..jpg,True,0,Cliente Pagó en SCO,,simulacion,2022-11-14 19:54:11.569779+00:00,2022-11-14 22:57:07.940034+00:00,1,2022-11-14 19:54:36.682000+00:00,2022-11-14 19:54:11.719239+00:00,166477921,
,0,3,0,False,2022-11-14 20:15:59+00:00,/app/media/2022/11/14/caja-0-17-15-59..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-14 20:16:00.012319+00:00,2022-11-14 23:25:32.279548+00:00,1,2022-11-14 20:16:25.130000+00:00,2022-11-14 20:16:01.518192+00:00,166477921,
,8,3,113,False,2022-11-14 20:24:30+00:00,/app/media/2022/11/14/caja-8-17-24-30..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 20:24:30.582827+00:00,2022-11-14 23:30:43.153570+00:00,1,2022-11-14 20:25:10.647000+00:00,2022-11-14 20:24:46.856055+00:00,166477921,
,3,3,144,False,2022-11-14 20:56:12+00:00,/app/media/2022/11/14/caja-3-17-56-12..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 20:56:12.457708+00:00,2022-11-14 23:56:20.846883+00:00,1,2022-11-14 20:56:37.594000+00:00,2022-11-14 20:56:13.922354+00:00,166477921,
,2,3,113,False,2022-11-14 21:03:09+00:00,/app/media/2022/11/14/caja-2-18-03-09..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:03:09.517092+00:00,2022-11-15 00:03:17.202253+00:00,1,2022-11-14 21:03:34.661000+00:00,2022-11-14 21:03:10.899542+00:00,166477921,
,9,3,149,False,2022-11-14 21:21:57+00:00,/app/media/2022/11/14/caja-9-18-21-57..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:21:57.532748+00:00,2022-11-15 00:22:03.802373+00:00,1,2022-11-14 21:22:22.713000+00:00,2022-11-14 21:21:58.935996+00:00,166477921,
,6,3,92,False,2022-11-14 21:28:05+00:00,/app/media/2022/11/14/caja-6-18-28-05..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 21:28:05.739963+00:00,2022-11-15 00:28:13.339713+00:00,1,2022-11-14 21:28:30.994000+00:00,2022-11-14 21:28:07.088382+00:00,166477921,
,10,3,143,False,2022-11-14 21:56:25+00:00,/app/media/2022/11/14/caja-10-18-56-25..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-14 21:56:25.964579+00:00,2022-11-15 00:56:32.672646+00:00,1,2022-11-14 21:56:51.228000+00:00,2022-11-14 21:56:27.502555+00:00,166477921,
,0,3,0,False,2022-11-14 21:56:37+00:00,/app/media/2022/11/14/caja-0-18-56-37..jpg,True,0,Error de Reconocimiento,,carrazo,2022-11-14 21:56:37.592744+00:00,2022-11-15 01:06:21.906933+00:00,1,,,166477921,
,0,3,0,True,2022-11-14 22:00:13+00:00,/app/media/2022/11/14/caja-0-19-00-13..jpg,True,25000,,True,simulacion,2022-11-14 22:00:13.404867+00:00,2022-11-15 01:06:41.842484+00:00,1,2022-11-14 22:00:38.579000+00:00,2022-11-14 22:00:14.744825+00:00,166477921,
,5,3,113,False,2022-11-14 22:03:34+00:00,/app/media/2022/11/14/caja-5-19-03-34..jpg,True,0,Carro Vacío,,sco,2022-11-14 22:03:34.705679+00:00,2022-11-15 01:03:45.630406+00:00,1,2022-11-14 22:03:59.983000+00:00,2022-11-14 22:03:34.929848+00:00,166477921,
,7,3,102,False,2022-11-14 22:03:58+00:00,/app/media/2022/11/14/caja-7-19-03-58..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 22:03:58.437570+00:00,2022-11-15 01:04:18.125566+00:00,1,2022-11-14 22:04:23.686000+00:00,2022-11-14 22:03:58.577374+00:00,166477921,
,5,3,114,False,2022-11-14 22:05:30+00:00,/app/media/2022/11/14/caja-5-19-05-30..jpg,True,0,Carro Vacío,,sco,2022-11-14 22:05:30.890372+00:00,2022-11-15 01:06:59.834822+00:00,1,,,166477921,
,3,3,163,False,2022-11-14 22:08:09+00:00,/app/media/2022/11/14/caja-3-19-08-09..jpg,True,0,Carro Vacío,,sco,2022-11-14 22:08:10.024041+00:00,2022-11-15 01:08:17.122647+00:00,1,2022-11-14 22:08:35.209000+00:00,2022-11-14 22:08:11.197333+00:00,166477921,
,9,3,161,False,2022-11-14 22:08:39+00:00,/app/media/2022/11/14/caja-9-19-08-39..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-14 22:08:39.347911+00:00,2022-11-15 01:08:49.082266+00:00,1,2022-11-14 22:09:04.559000+00:00,2022-11-14 22:08:39.459795+00:00,166477921,
,5,3,115,False,2022-11-14 22:12:46+00:00,/app/media/2022/11/14/caja-5-19-12-46..jpg,True,0,Carro Vacío,,sco,2022-11-14 22:12:46.520630+00:00,2022-11-15 01:13:24.044972+00:00,1,2022-11-14 22:13:11.792000+00:00,2022-11-14 22:12:47.896139+00:00,166477921,
,2,3,141,False,2022-11-14 22:24:15+00:00,/app/media/2022/11/14/caja-2-19-24-15..jpg,True,0,Bolsa Reutilizable,,sco,2022-11-14 22:24:15.641488+00:00,2022-11-15 01:24:24.471393+00:00,1,2022-11-14 22:24:40.746000+00:00,2022-11-14 22:24:17.182100+00:00,166477921,
,0,3,0,False,2022-11-14 22:30:21+00:00,/app/media/2022/11/14/caja-0-19-30-21..jpg,True,0,Cambio de Caja,,carrazo,2022-11-14 22:30:21.809909+00:00,2022-11-15 01:30:37.196777+00:00,1,2022-11-14 22:30:46.935000+00:00,2022-11-14 22:30:23.294411+00:00,166477921,
,1,3,132,False,2022-11-14 22:34:10+00:00,/app/media/2022/11/14/caja-1-19-34-10..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 22:34:10.537248+00:00,2022-11-15 01:34:18.792604+00:00,1,2022-11-14 22:34:35.678000+00:00,2022-11-14 22:34:12.094291+00:00,166477921,
,7,3,117,False,2022-11-14 22:51:17+00:00,/app/media/2022/11/14/caja-7-19-51-17..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 22:51:17.081434+00:00,2022-11-15 01:51:24.029970+00:00,1,2022-11-14 22:51:42.215000+00:00,2022-11-14 22:51:18.594048+00:00,166477921,
,6,3,114,False,2022-11-14 22:52:21+00:00,/app/media/2022/11/14/caja-6-19-52-21..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 22:52:21.774328+00:00,2022-11-15 02:23:51.408669+00:00,1,,,166477921,
,8,3,171,False,2022-11-14 23:07:49+00:00,/app/media/2022/11/14/caja-8-20-07-49..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 23:07:49.663155+00:00,2022-11-15 02:07:58.736597+00:00,1,2022-11-14 23:08:14.795000+00:00,2022-11-14 23:07:51.039548+00:00,166477921,
,7,3,125,False,2022-11-14 23:24:26+00:00,/app/media/2022/11/14/caja-7-20-24-26..jpg,True,0,Carro de otro cliente,,sco,2022-11-14 23:24:26.087901+00:00,2022-11-15 15:01:53.167342+00:00,1,,,166477921,
,0,3,0,False,2022-11-14 23:26:02+00:00,/app/media/2022/11/14/caja-0-20-26-02..jpg,True,0,Cliente Pagó en SCO,,carrazo,2022-11-14 23:26:02.255931+00:00,2022-11-15 02:26:17.974747+00:00,1,2022-11-14 23:26:27.434000+00:00,2022-11-14 23:26:03.500153+00:00,166477921,
,1,3,154,False,2022-11-14 23:34:01+00:00,/app/media/2022/11/14/caja-1-20-34-01..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-14 23:34:01.089892+00:00,2022-11-15 02:34:32.883187+00:00,1,2022-11-14 23:34:26.237000+00:00,2022-11-14 23:34:02.494362+00:00,166477921,
,5,3,142,False,2022-11-15 00:21:45+00:00,/app/media/2022/11/14/caja-5-21-21-45..jpg,True,0,Multicompra,,sco,2022-11-15 00:21:45.647216+00:00,2022-11-15 15:01:08.648786+00:00,1,2022-11-15 00:22:10.868000+00:00,2022-11-15 00:21:47.040636+00:00,166477921,
,7,3,139,False,2022-11-15 00:24:25+00:00,/app/media/2022/11/14/caja-7-21-24-25..jpg,True,0,Cliente Pagó en SCO,,sco,2022-11-15 00:24:25.775459+00:00,2022-11-15 03:41:40.417464+00:00,1,2022-11-15 00:24:50.978000+00:00,2022-11-15 00:24:25.949153+00:00,166477921,
